time,phase,tug_x,tug_y,tug_yaw,ac_x,ac_y,ac_yaw,velocity,steer_angle
77.0,BRAKING,-10.043,7.1713,0.8247,-17.9568,3.4754,0.4391,-1.5035,0.0007
77.1,BRAKING,-10.145,7.0609,0.8247,-18.0829,3.4165,0.4326,-1.5035,0.0005
77.2,BRAKING,-10.2471,6.9505,0.8247,-18.2091,3.3587,0.426,-1.5035,0.0004
77.3,BRAKING,-10.3492,6.8401,0.8246,-18.3352,3.3019,0.4193,-1.5035,0.0003
77.4,BRAKING,-10.4512,6.7297,0.8246,-18.4614,3.2461,0.4125,-1.5035,0.0003
77.5,BRAKING,-10.5533,6.6193,0.8246,-18.5876,3.1913,0.4056,-1.5035,0.0002
77.6,BRAKING,-10.6554,6.5089,0.8246,-18.7137,3.1375,0.3986,-1.5035,0.0002
77.7,BRAKING,-10.7574,6.3985,0.8245,-18.8398,3.0848,0.3915,-1.5035,0.0001
77.8,BRAKING,-10.8595,6.2881,0.8245,-18.9659,3.0332,0.3843,-1.5035,0.0001
77.9,BRAKING,-10.9616,6.1777,0.8245,-19.092,2.9826,0.3769,-1.5035,0.0001
78.0,BRAKING,-11.0637,6.0673,0.8245,-19.2179,2.9332,0.3695,-1.5035,0.0001
78.1,BRAKING,-11.1657,5.9569,0.8245,-19.3438,2.8849,0.3619,-1.5035,0.0001
78.2,BRAKING,-11.2678,5.8465,0.8245,-19.4695,2.8378,0.3542,-1.5035,0.0
78.3,BRAKING,-11.3699,5.7361,0.8245,-19.5951,2.7918,0.3464,-1.5035,0.0
78.4,BRAKING,-11.472,5.6257,0.8245,-19.7205,2.7469,0.3385,-1.5035,0.0
78.5,BRAKING,-11.574,5.5153,0.8245,-19.8458,2.7033,0.3304,-1.5035,0.0
78.6,BRAKING,-11.6761,5.4049,0.8245,-19.9709,2.6608,0.3223,-1.5035,0.0
78.7,BRAKING,-11.7782,5.2945,0.8245,-20.0957,2.6196,0.314,-1.5035,0.0
78.8,BRAKING,-11.8803,5.1841,0.8245,-20.2204,2.5796,0.3056,-1.5035,0.0
78.9,BRAKING,-11.9824,5.0738,0.8245,-20.3447,2.5408,0.297,-1.5035,0.0
79.0,BRAKING,-12.0844,4.9634,0.8245,-20.4687,2.5033,0.2883,-1.5035,0.0
79.1,BRAKING,-12.1865,4.853,0.8245,-20.5925,2.4671,0.2795,-1.5035,0.0
79.2,BRAKING,-12.2886,4.7426,0.8245,-20.7158,2.4322,0.2706,-1.5035,0.0
79.3,BRAKING,-12.3907,4.6322,0.8245,-20.8388,2.3985,0.2616,-1.5035,0.0
79.4,BRAKING,-12.4927,4.5218,0.8245,-20.9614,2.3662,0.2524,-1.5035,0.0
79.5,BRAKING,-12.5948,4.4114,0.8245,-21.0836,2.3352,0.243,-1.5035,0.0
79.6,BRAKING,-12.6969,4.301,0.8245,-21.2052,2.3055,0.2336,-1.5035,0.0
79.7,BRAKING,-12.799,4.1906,0.8245,-21.3264,2.2772,0.224,-1.5035,0.0
79.8,BRAKING,-12.9011,4.0802,0.8245,-21.4471,2.2502,0.2143,-1.5035,0.0
79.9,BRAKING,-13.0031,3.9699,0.8245,-21.5672,2.2245,0.2044,-1.5035,0.0
80.0,BRAKING,-13.1052,3.8595,0.8245,-21.6866,2.2003,0.1944,-1.5035,0.0
80.1,BRAKING,-13.2073,3.7491,0.8245,-21.8055,2.1774,0.1842,-1.5035,0.0
80.2,BRAKING,-13.3094,3.6387,0.8245,-21.9237,2.1558,0.174,-1.5035,0.0
80.3,BRAKING,-13.4115,3.5283,0.8245,-22.0411,2.1357,0.1635,-1.5035,0.0
80.4,BRAKING,-13.5135,3.4179,0.8245,-22.1578,2.1169,0.153,-1.5035,0.0
80.5,BRAKING,-13.6156,3.3075,0.8245,-22.2737,2.0996,0.1423,-1.5035,0.0
80.6,BRAKING,-13.7177,3.1971,0.8245,-22.3888,2.0836,0.1314,-1.5035,0.0
80.7,BRAKING,-13.8198,3.0867,0.8245,-22.503,2.069,0.1204,-1.5035,0.0
80.8,BRAKING,-13.9218,2.9763,0.8245,-22.6163,2.0558,0.1093,-1.5035,0.0
80.9,BRAKING,-14.0239,2.866,0.8245,-22.7286,2.044,0.098,-1.5035,0.0
81.0,BRAKING,-14.126,2.7556,0.8245,-22.84,2.0336,0.0865,-1.5035,0.0
81.1,BRAKING,-14.2281,2.6452,0.8245,-22.9502,2.0245,0.075,-1.5035,0.0
81.2,BRAKING,-14.3302,2.5348,0.8245,-23.0594,2.0168,0.0632,-1.5035,0.0
81.3,BRAKING,-14.4322,2.4244,0.8245,-23.1675,2.0105,0.0514,-1.5035,0.0
81.4,BRAKING,-14.5343,2.314,0.8245,-23.2743,2.0055,0.0394,-1.5035,0.0
81.5,BRAKING,-14.6364,2.2036,0.8245,-23.38,2.0019,0.0272,-1.5035,0.0
81.6,BRAKING,-14.7385,2.0932,0.8245,-23.4843,1.9996,0.0149,-1.5035,0.0
81.7,BRAKING,-14.8406,1.9828,0.8245,-23.5873,1.9985,0.0024,-1.5035,0.0
81.8,BRAKING,-14.9426,1.8724,0.8245,-23.689,1.9988,-0.0102,-1.5035,0.0
81.9,BRAKING,-15.0447,1.7621,0.8245,-23.7892,2.0003,-0.0229,-1.5035,0.0
82.0,BRAKING,-15.1468,1.6517,0.8245,-23.888,2.0031,-0.0358,-1.5035,0.0
82.1,BRAKING,-15.2489,1.5413,0.8245,-23.9852,2.0071,-0.0489,-1.5035,0.0
82.2,BRAKING,-15.3509,1.4309,0.8245,-24.0809,2.0123,-0.062,-1.5035,0.0
82.3,BRAKING,-15.453,1.3205,0.8245,-24.1749,2.0186,-0.0754,-1.5035,0.0
82.4,BRAKING,-15.5551,1.2101,0.8245,-24.2673,2.0261,-0.0888,-1.5035,0.0
82.5,BRAKING,-15.6572,1.0997,0.8245,-24.358,2.0346,-0.1024,-1.5035,0.0
82.6,BRAKING,-15.7593,0.9893,0.8245,-24.4469,2.0443,-0.1162,-1.5035,0.0
82.7,BRAKING,-15.8613,0.8789,0.8245,-24.534,2.0549,-0.1301,-1.5035,0.0
82.8,BRAKING,-15.9634,0.7685,0.8245,-24.6192,2.0666,-0.1441,-1.5035,0.0
82.9,BRAKING,-16.0655,0.6582,0.8245,-24.7026,2.0791,-0.1583,-1.5035,0.0
83.0,BRAKING,-16.1676,0.5478,0.8245,-24.784,2.0926,-0.1726,-1.5035,0.0
83.1,BRAKING,-16.2697,0.4374,0.8245,-24.8634,2.1069,-0.187,-1.5035,0.0
83.2,BRAKING,-16.3717,0.327,0.8245,-24.9407,2.122,-0.2016,-1.5035,0.0
83.3,BRAKING,-16.4738,0.2166,0.8245,-25.0161,2.1379,-0.2163,-1.5035,0.0
83.4,BRAKING,-16.5759,0.1062,0.8245,-25.0893,2.1544,-0.2311,-1.5035,0.0
83.5,BRAKING,-16.678,-0.0042,0.8245,-25.1603,2.1716,-0.246,-1.5035,0.0
83.6,BRAKING,-16.78,-0.1146,0.8245,-25.2292,2.1893,-0.2611,-1.5035,0.0
83.7,BRAKING,-16.8821,-0.225,0.8245,-25.2959,2.2076,-0.2763,-1.5035,0.0
83.8,BRAKING,-16.9842,-0.3354,0.8245,-25.3603,2.2262,-0.2916,-1.5035,0.0
83.9,BRAKING,-17.0863,-0.4457,0.8245,-25.4224,2.2453,-0.3071,-1.5035,0.0
84.0,BRAKING,-17.1884,-0.5561,0.8245,-25.4822,2.2647,-0.3226,-1.5035,0.0
84.1,BRAKING,-17.2904,-0.6665,0.8245,-25.5397,2.2843,-0.3382,-1.5035,0.0
84.2,BRAKING,-17.3925,-0.7769,0.8245,-25.5948,2.3041,-0.354,-1.5035,0.0
84.3,BRAKING,-17.4946,-0.8873,0.8245,-25.6476,2.324,-0.3699,-1.5035,0.0
84.4,BRAKING,-17.5967,-0.9977,0.8245,-25.698,2.3438,-0.3858,-1.5035,0.0
84.5,BRAKING,-17.6988,-1.1081,0.8245,-25.7459,2.3637,-0.4019,-1.5035,0.0
84.6,BRAKING,-17.8008,-1.2185,0.8245,-25.7915,2.3834,-0.418,-1.5035,0.0
84.7,BRAKING,-17.9029,-1.3289,0.8245,-25.8346,2.4029,-0.4343,-1.5035,0.0
84.8,BRAKING,-18.005,-1.4393,0.8245,-25.8753,2.4221,-0.4506,-1.5035,0.0
84.9,BRAKING,-18.1071,-1.5496,0.8245,-25.9135,2.4409,-0.467,-1.5035,0.0
85.0,BRAKING,-18.2091,-1.66,0.8245,-25.9493,2.4592,-0.4835,-1.5035,0.0
85.1,BRAKING,-18.3112,-1.7704,0.8245,-25.9827,2.477,-0.5001,-1.5035,0.0
85.2,BRAKING,-18.4133,-1.8808,0.8245,-26.0137,2.4942,-0.5167,-1.5035,0.0
85.3,BRAKING,-18.5154,-1.9912,0.8245,-26.0423,2.5107,-0.5334,-1.5035,0.0
85.4,BRAKING,-18.6175,-2.1016,0.8245,-26.0685,2.5264,-0.5502,-1.5035,0.0
85.5,BRAKING,-18.7195,-2.212,0.8245,-26.0923,2.5413,-0.567,-1.5035,0.0
85.6,BRAKING,-18.8216,-2.3224,0.8245,-26.1138,2.5551,-0.5839,-1.5035,0.0
85.7,BRAKING,-18.9237,-2.4328,0.8245,-26.1329,2.568,-0.6008,-1.5035,0.0
85.8,BRAKING,-19.0258,-2.5432,0.8245,-26.1498,2.5797,-0.6177,-1.5035,0.0
85.9,BRAKING,-19.1279,-2.6535,0.8245,-26.1644,2.5902,-0.6347,-1.5035,0.0
86.0,BRAKING,-19.2299,-2.7639,0.8245,-26.1768,2.5995,-0.6518,-1.5035,0.0
86.1,BRAKING,-19.332,-2.8743,0.8245,-26.187,2.6074,-0.6688,-1.5035,0.0
86.2,BRAKING,-19.4341,-2.9847,0.8245,-26.1951,2.6138,-0.6859,-1.5035,0.0
86.3,BRAKING,-19.5362,-3.0951,0.8245,-26.2011,2.6188,-0.703,-1.5035,0.0
86.4,BRAKING,-19.6382,-3.2055,0.8245,-26.2051,2.6222,-0.7201,-1.5035,0.0
86.5,BRAKING,-19.7403,-3.3159,0.8245,-26.207,2.624,-0.7372,-1.5035,0.0
86.6,BRAKING,-19.8424,-3.4263,0.8245,-26.2071,2.624,-0.7543,-1.5035,0.0
86.7,BRAKING,-19.9445,-3.5367,0.8245,-26.2053,2.6223,-0.7715,-1.5035,0.0
86.8,BRAKING,-20.0466,-3.6471,0.8245,-26.2017,2.6187,-0.7886,-1.5035,0.0
86.9,BRAKING,-20.1486,-3.7574,0.8245,-26.1963,2.6133,-0.8057,-1.5035,0.0
87.0,BRAKING,-20.2507,-3.8678,0.8245,-26.1893,2.6059,-0.8228,-1.5035,0.0
87.1,BRAKING,-20.3528,-3.9782,0.8245,-26.1807,2.5965,-0.8398,-1.5035,0.0
87.2,BRAKING,-20.4549,-4.0886,0.8245,-26.1706,2.585,-0.8569,-1.5035,0.0
87.3,BRAKING,-20.557,-4.199,0.8245,-26.159,2.5714,-0.8739,-1.5035,0.0
87.4,BRAKING,-20.659,-4.3094,0.8245,-26.146,2.5557,-0.8908,-1.5035,0.0
87.5,BRAKING,-20.7611,-4.4198,0.8245,-26.1317,2.5378,-0.9078,-1.5035,0.0
87.6,BRAKING,-20.8632,-4.5302,0.8245,-26.1162,2.5176,-0.9246,-1.5035,0.0
87.7,BRAKING,-20.9653,-4.6406,0.8245,-26.0995,2.4952,-0.9415,-1.5035,0.0
87.8,BRAKING,-21.0673,-4.751,0.8245,-26.0818,2.4705,-0.9583,-1.5035,0.0
87.9,BRAKING,-21.1694,-4.8613,0.8245,-26.0631,2.4435,-0.975,-1.5035,0.0
88.0,BRAKING,-21.2715,-4.9717,0.8245,-26.0435,2.4141,-0.9916,-1.5035,0.0
88.1,BRAKING,-21.3736,-5.0821,0.8245,-26.0231,2.3824,-1.0082,-1.5035,0.0
88.2,BRAKING,-21.4757,-5.1925,0.8245,-26.0019,2.3484,-1.0247,-1.5035,0.0
88.3,BRAKING,-21.5777,-5.3029,0.8245,-25.9801,2.3119,-1.0411,-1.5035,0.0
88.4,BRAKING,-21.6798,-5.4133,0.8245,-25.9576,2.273,-1.0575,-1.5035,0.0
88.5,BRAKING,-21.7819,-5.5237,0.8245,-25.9347,2.2318,-1.0738,-1.5035,0.0
88.6,BRAKING,-21.884,-5.6341,0.8245,-25.9114,2.1881,-1.0899,-1.5035,0.0
88.7,BRAKING,-21.9861,-5.7445,0.8245,-25.8878,2.142,-1.106,-1.5035,0.0
88.8,BRAKING,-22.0881,-5.8549,0.8245,-25.8638,2.0935,-1.122,-1.5035,0.0
88.9,BRAKING,-22.1902,-5.9652,0.8245,-25.8398,2.0427,-1.1379,-1.5035,0.0
89.0,BRAKING,-22.2923,-6.0756,0.8245,-25.8156,1.9894,-1.1537,-1.5035,0.0
89.1,BRAKING,-22.3944,-6.186,0.8245,-25.7913,1.9338,-1.1694,-1.5035,0.0
89.2,BRAKING,-22.4964,-6.2964,0.8245,-25.7672,1.8759,-1.1849,-1.5035,0.0
89.3,BRAKING,-22.5985,-6.4068,0.8245,-25.7431,1.8156,-1.2004,-1.5035,0.0
89.4,BRAKING,-22.7006,-6.5172,0.8245,-25.7193,1.753,-1.2157,-1.5035,0.0
89.5,BRAKING,-22.8027,-6.6276,0.8245,-25.6957,1.6881,-1.2309,-1.5035,0.0
89.6,BRAKING,-22.9048,-6.738,0.8245,-25.6724,1.621,-1.246,-1.5035,0.0
89.7,BRAKING,-23.0068,-6.8484,0.8245,-25.6495,1.5516,-1.261,-1.5035,0.0
89.8,BRAKING,-23.1089,-6.9588,0.8245,-25.6271,1.4801,-1.2759,-1.5035,0.0
89.9,BRAKING,-23.211,-7.0691,0.8245,-25.6051,1.4064,-1.2906,-1.5035,0.0
90.0,BRAKING,-23.3131,-7.1795,0.8245,-25.5838,1.3305,-1.3052,-1.5035,0.0
90.1,BRAKING,-23.4152,-7.2899,0.8245,-25.5631,1.2526,-1.3197,-1.5035,0.0
90.2,BRAKING,-23.5172,-7.4003,0.8245,-25.5431,1.1726,-1.334,-1.5035,0.0
90.3,BRAKING,-23.6193,-7.5107,0.8245,-25.5238,1.0906,-1.3482,-1.5035,0.0
90.4,BRAKING,-23.7214,-7.6211,0.8245,-25.5052,1.0066,-1.3622,-1.5035,0.0
90.5,BRAKING,-23.8235,-7.7315,0.8245,-25.4876,0.9207,-1.3762,-1.5035,0.0
90.6,BRAKING,-23.9255,-7.8419,0.8245,-25.4708,0.8329,-1.3899,-1.5035,0.0
90.7,BRAKING,-24.0276,-7.9523,0.8245,-25.4549,0.7432,-1.4036,-1.5035,0.0
90.8,BRAKING,-24.1297,-8.0627,0.8245,-25.4399,0.6518,-1.4171,-1.5035,0.0
90.9,BRAKING,-24.2318,-8.173,0.8245,-25.426,0.5586,-1.4304,-1.5035,0.0
91.0,BRAKING,-24.3339,-8.2834,0.8245,-25.4131,0.4637,-1.4437,-1.5035,0.0
91.1,BRAKING,-24.4359,-8.3938,0.8245,-25.4013,0.3671,-1.4567,-1.5035,0.0
91.2,BRAKING,-24.538,-8.5042,0.8245,-25.3906,0.2689,-1.4696,-1.5035,0.0
91.3,BRAKING,-24.6401,-8.6146,0.8245,-25.3809,0.1691,-1.4824,-1.5035,0.0
91.4,BRAKING,-24.7422,-8.725,0.8245,-25.3725,0.0678,-1.495,-1.5035,0.0
91.5,BRAKING,-24.8443,-8.8354,0.8245,-25.3652,-0.035,-1.5075,-1.5035,0.0
91.6,BRAKING,-24.9463,-8.9458,0.8245,-25.3591,-0.1392,-1.5199,-1.5035,0.0
91.7,BRAKING,-25.0484,-9.0562,0.8245,-25.3543,-0.2448,-1.5321,-1.5035,0.0
91.8,BRAKING,-25.1505,-9.1666,0.8245,-25.3506,-0.3517,-1.5441,-1.5035,0.0
91.9,BRAKING,-25.2526,-9.2769,0.8245,-25.3483,-0.4599,-1.556,-1.5035,0.0
92.0,BRAKING,-25.3546,-9.3873,0.8245,-25.3472,-0.5694,-1.5678,-1.5035,0.0
92.1,BRAKING,-25.4567,-9.4977,0.8245,-25.3473,-0.6801,-1.5794,-1.5035,0.0
92.2,BRAKING,-25.5588,-9.6081,0.8245,-25.3488,-0.7919,-1.5908,-1.5035,0.0
92.3,BRAKING,-25.6609,-9.7185,0.8245,-25.3516,-0.9049,-1.6021,-1.5035,0.0
92.4,BRAKING,-25.763,-9.8289,0.8245,-25.3557,-1.0189,-1.6133,-1.5035,0.0
92.5,BRAKING,-25.865,-9.9393,0.8245,-25.3611,-1.1339,-1.6243,-1.5035,0.0
92.6,BRAKING,-25.9671,-10.0497,0.8245,-25.3678,-1.2499,-1.6352,-1.5035,0.0
92.7,BRAKING,-26.0692,-10.1601,0.8245,-25.3759,-1.3669,-1.6459,-1.5035,0.0
92.8,BRAKING,-26.1713,-10.2705,0.8245,-25.3852,-1.4847,-1.6565,-1.5035,0.0
92.9,BRAKING,-26.2734,-10.3808,0.8245,-25.3959,-1.6035,-1.667,-1.5035,0.0
93.0,BRAKING,-26.3754,-10.4912,0.8245,-25.408,-1.723,-1.6773,-1.5035,0.0
93.1,BRAKING,-26.4775,-10.6016,0.8245,-25.4213,-1.8433,-1.6874,-1.5035,0.0
93.2,BRAKING,-26.5796,-10.712,0.8245,-25.436,-1.9644,-1.6975,-1.5035,0.0
93.3,BRAKING,-26.6817,-10.8224,0.8245,-25.452,-2.0862,-1.7074,-1.5035,0.0
93.4,BRAKING,-26.7838,-10.9328,0.8245,-25.4693,-2.2087,-1.7171,-1.5035,0.0
93.5,BRAKING,-26.8858,-11.0432,0.8245,-25.488,-2.3318,-1.7267,-1.5035,0.0
93.6,BRAKING,-26.9879,-11.1536,0.8245,-25.5079,-2.4555,-1.7362,-1.5035,0.0
93.7,BRAKING,-27.09,-11.264,0.8245,-25.5291,-2.5797,-1.7455,-1.5035,0.0
93.8,BRAKING,-27.1921,-11.3744,0.8245,-25.5516,-2.7046,-1.7548,-1.5035,0.0
93.9,BRAKING,-27.2941,-11.4848,0.8245,-25.5754,-2.8299,-1.7638,-1.5035,0.0
94.0,BRAKING,-27.3962,-11.5951,0.8245,-25.6005,-2.9557,-1.7728,-1.5035,0.0
94.1,BRAKING,-27.4983,-11.7055,0.8245,-25.6268,-3.0819,-1.7816,-1.5035,0.0
94.2,BRAKING,-27.6004,-11.8159,0.8245,-25.6544,-3.2086,-1.7903,-1.5035,0.0
94.3,BRAKING,-27.7025,-11.9263,0.8245,-25.6832,-3.3357,-1.7988,-1.5035,0.0
94.4,BRAKING,-27.8045,-12.0367,0.8245,-25.7132,-3.4631,-1.8073,-1.5035,0.0
94.5,BRAKING,-27.9066,-12.1471,0.8245,-25.7444,-3.5909,-1.8156,-1.5035,0.0
94.6,BRAKING,-28.0087,-12.2575,0.8245,-25.7769,-3.719,-1.8238,-1.5035,0.0
94.7,BRAKING,-28.1108,-12.3679,0.8245,-25.8105,-3.8473,-1.8318,-1.5035,0.0
94.8,BRAKING,-28.2129,-12.4783,0.8245,-25.8453,-3.976,-1.8398,-1.5035,0.0
94.9,BRAKING,-28.3149,-12.5887,0.8245,-25.8813,-4.1049,-1.8476,-1.5035,0.0
95.0,BRAKING,-28.417,-12.699,0.8245,-25.9184,-4.234,-1.8553,-1.5035,0.0
95.1,BRAKING,-28.5191,-12.8094,0.8245,-25.9566,-4.3633,-1.8629,-1.5035,0.0
95.2,BRAKING,-28.6212,-12.9198,0.8245,-25.996,-4.4928,-1.8703,-1.5035,0.0
95.3,BRAKING,-28.7232,-13.0302,0.8245,-26.0365,-4.6225,-1.8777,-1.5035,0.0
95.4,BRAKING,-28.8253,-13.1406,0.8245,-26.078,-4.7523,-1.8849,-1.5035,0.0
95.5,BRAKING,-28.9274,-13.251,0.8245,-26.1206,-4.8822,-1.892,-1.5035,0.0
95.6,BRAKING,-29.0295,-13.3614,0.8245,-26.1643,-5.0123,-1.8991,-1.5035,0.0
95.7,BRAKING,-29.1316,-13.4718,0.8245,-26.209,-5.1424,-1.906,-1.5035,0.0
95.8,BRAKING,-29.2336,-13.5822,0.8245,-26.2548,-5.2726,-1.9128,-1.5035,0.0
95.9,BRAKING,-29.3357,-13.6926,0.8245,-26.3016,-5.4029,-1.9195,-1.5035,0.0
96.0,BRAKING,-29.4378,-13.8029,0.8245,-26.3493,-5.5333,-1.926,-1.5035,0.0
96.1,BRAKING,-29.5399,-13.9133,0.8245,-26.3981,-5.6636,-1.9325,-1.5035,0.0
96.2,BRAKING,-29.642,-14.0237,0.8245,-26.4478,-5.794,-1.9389,-1.5035,0.0
96.3,BRAKING,-29.744,-14.1341,0.8245,-26.4985,-5.9244,-1.9452,-1.5035,0.0
96.4,BRAKING,-29.8461,-14.2445,0.8245,-26.5501,-6.0548,-1.9514,-1.5035,0.0
96.5,BRAKING,-29.9482,-14.3549,0.8245,-26.6026,-6.1852,-1.9575,-1.5035,0.0
96.6,BRAKING,-30.0503,-14.4653,0.8245,-26.6561,-6.3156,-1.9635,-1.5035,0.0
96.7,BRAKING,-30.1523,-14.5757,0.8245,-26.7104,-6.4459,-1.9693,-1.5035,0.0
96.8,BRAKING,-30.2544,-14.6861,0.8245,-26.7656,-6.5762,-1.9751,-1.5035,0.0
96.9,BRAKING,-30.3565,-14.7965,0.8245,-26.8217,-6.7064,-1.9808,-1.5035,0.0
97.0,BRAKING,-30.4586,-14.9068,0.8245,-26.8787,-6.8366,-1.9865,-1.5035,0.0
97.1,BRAKING,-30.5607,-15.0172,0.8245,-26.9364,-6.9667,-1.992,-1.5035,0.0
97.2,BRAKING,-30.6627,-15.1276,0.8245,-26.995,-7.0967,-1.9974,-1.5035,0.0
97.3,BRAKING,-30.7648,-15.238,0.8245,-27.0544,-7.2266,-2.0028,-1.5035,0.0
97.4,BRAKING,-30.8669,-15.3484,0.8245,-27.1146,-7.3565,-2.008,-1.5035,0.0
97.5,BRAKING,-30.969,-15.4588,0.8245,-27.1756,-7.4862,-2.0132,-1.5035,0.0
97.6,BRAKING,-31.0711,-15.5692,0.8245,-27.2373,-7.6158,-2.0183,-1.5035,0.0
97.7,BRAKING,-31.1731,-15.6796,0.8245,-27.2998,-7.7453,-2.0233,-1.5035,0.0
97.8,BRAKING,-31.2752,-15.79,0.8245,-27.363,-7.8747,-2.0282,-1.5035,0.0
97.9,BRAKING,-31.3773,-15.9004,0.8245,-27.4269,-8.004,-2.0331,-1.5035,0.0
98.0,BRAKING,-31.4794,-16.0107,0.8245,-27.4916,-8.1332,-2.0378,-1.5035,0.0
98.1,BRAKING,-31.5814,-16.1211,0.8245,-27.557,-8.2622,-2.0425,-1.5035,0.0
98.2,BRAKING,-31.6835,-16.2315,0.8245,-27.623,-8.3911,-2.0471,-1.5035,0.0
98.3,BRAKING,-31.7856,-16.3419,0.8245,-27.6897,-8.5198,-2.0517,-1.5035,0.0
98.4,BRAKING,-31.8877,-16.4523,0.8245,-27.7571,-8.6484,-2.0561,-1.5035,0.0
98.5,BRAKING,-31.9898,-16.5627,0.8245,-27.8251,-8.7768,-2.0605,-1.5035,0.0
98.6,BRAKING,-32.0918,-16.6731,0.8245,-27.8938,-8.9051,-2.0648,-1.5035,0.0
98.7,BRAKING,-32.1939,-16.7835,0.8245,-27.9631,-9.0333,-2.0691,-1.5035,0.0
98.8,BRAKING,-32.296,-16.8939,0.8245,-28.033,-9.1612,-2.0733,-1.5035,0.0
98.9,BRAKING,-32.3981,-17.0043,0.8245,-28.1035,-9.2891,-2.0774,-1.5035,0.0
99.0,BRAKING,-32.5002,-17.1146,0.8245,-28.1746,-9.4167,-2.0814,-1.5035,0.0
99.1,BRAKING,-32.6022,-17.225,0.8245,-28.2463,-9.5442,-2.0854,-1.5035,0.0
99.2,BRAKING,-32.7043,-17.3354,0.8245,-28.3186,-9.6715,-2.0893,-1.5035,0.0
99.3,BRAKING,-32.8064,-17.4458,0.8245,-28.3914,-9.7987,-2.0931,-1.5035,0.0
99.4,BRAKING,-32.9085,-17.5562,0.8245,-28.4647,-9.9257,-2.0969,-1.5035,0.0
99.5,BRAKING,-33.0105,-17.6666,0.8245,-28.5386,-10.0525,-2.1006,-1.5035,0.0
99.6,BRAKING,-33.1126,-17.777,0.8245,-28.6131,-10.1792,-2.1043,-1.5035,0.0
99.7,BRAKING,-33.2147,-17.8874,0.8245,-28.688,-10.3056,-2.1079,-1.5035,0.0
99.8,BRAKING,-33.3168,-17.9978,0.8245,-28.7635,-10.432,-2.1114,-1.5035,0.0
99.9,BRAKING,-33.4189,-18.1082,0.8245,-28.8394,-10.5581,-2.1149,-1.5035,0.0
100.0,BRAKING,-33.5209,-18.2185,0.8245,-28.9159,-10.6841,-2.1183,-1.5035,0.0
100.1,BRAKING,-33.623,-18.3289,0.8245,-28.9928,-10.8098,-2.1216,-1.5035,0.0
100.2,BRAKING,-33.7251,-18.4393,0.8245,-29.0702,-10.9354,-2.1249,-1.5035,0.0
100.3,BRAKING,-33.8272,-18.5497,0.8245,-29.148,-11.0609,-2.1282,-1.5035,0.0
100.4,BRAKING,-33.9293,-18.6601,0.8245,-29.2263,-11.1861,-2.1314,-1.5035,0.0
100.5,BRAKING,-34.0313,-18.7705,0.8245,-29.3051,-11.3112,-2.1345,-1.5035,0.0
100.6,BRAKING,-34.1334,-18.8809,0.8245,-29.3842,-11.4362,-2.1376,-1.5035,0.0
100.7,BRAKING,-34.2355,-18.9913,0.8245,-29.4639,-11.5609,-2.1407,-1.5035,0.0
100.8,BRAKING,-34.3376,-19.1017,0.8245,-29.5439,-11.6855,-2.1436,-1.5035,0.0
100.9,BRAKING,-34.4396,-19.2121,0.8245,-29.6243,-11.8098,-2.1466,-1.5035,0.0
101.0,PUSHBACK,-34.5403,-19.3209,0.8223,-29.7052,-11.9341,-2.1495,-1.4415,0.07
101.1,PUSHBACK,-34.6372,-19.4246,0.8149,-29.7856,-12.0561,-2.1522,-1.3873,0.14
101.2,PUSHBACK,-34.7315,-19.5237,0.8026,-29.8637,-12.172,-2.1549,-1.3412,0.21
101.3,PUSHBACK,-34.8241,-19.6184,0.7856,-29.94,-12.2828,-2.1574,-1.2996,0.28
101.4,PUSHBACK,-34.9159,-19.7088,0.764,-30.0148,-12.389,-2.1601,-1.2712,0.344
101.5,PUSHBACK,-35.0085,-19.7957,0.7384,-30.0883,-12.4912,-2.1628,-1.263,0.3952
101.6,PUSHBACK,-35.103,-19.8797,0.7091,-30.1613,-12.5905,-2.1657,-1.2652,0.4362
101.7,PUSHBACK,-35.2005,-19.9612,0.6766,-30.2345,-12.6882,-2.1689,-1.2743,0.4689
101.8,PUSHBACK,-35.3014,-20.04,0.6413,-30.3081,-12.7849,-2.1725,-1.288,0.4951
101.9,PUSHBACK,-35.4064,-20.116,0.6034,-30.3824,-12.8808,-2.1765,-1.3047,0.5161
102.0,PUSHBACK,-35.5157,-20.1888,0.5633,-30.4573,-12.9762,-2.1809,-1.3232,0.5329
102.1,PUSHBACK,-35.6295,-20.258,0.5211,-30.5329,-13.0708,-2.1859,-1.3424,0.5463
102.2,PUSHBACK,-35.7479,-20.3232,0.4771,-30.6091,-13.1648,-2.1915,-1.3616,0.5571
102.3,PUSHBACK,-35.8707,-20.3839,0.4315,-30.6856,-13.2577,-2.1977,-1.3802,0.5656
102.4,PUSHBACK,-35.9979,-20.4396,0.3845,-30.7624,-13.3494,-2.2044,-1.3977,0.5725
102.5,PUSHBACK,-36.1291,-20.4898,0.3362,-30.8391,-13.4395,-2.2119,-1.4141,0.578
102.6,PUSHBACK,-36.2642,-20.534,0.2869,-30.9156,-13.5277,-2.2199,-1.4291,0.5824
102.7,PUSHBACK,-36.4026,-20.5719,0.2366,-30.9915,-13.6136,-2.2286,-1.4428,0.5859
102.8,PUSHBACK,-36.5441,-20.6029,0.1855,-31.0666,-13.6971,-2.2379,-1.4553,0.5887
