time,tug_x,tug_y,tug_yaw,ac_x,ac_y,ac_yaw
16.84,-24.5467,0.0,0.0,-25.1467,-2.5,0.0
16.88,-24.6067,0.0,0.0,-25.2067,-2.5,0.0
16.92,-24.6667,0.0,0.0,-25.2667,-2.5,0.0
16.96,-24.7267,0.0,0.0,-25.3267,-2.5,0.0
17.0,-24.7867,0.0,0.0,-25.3867,-2.5,0.0
17.04,-24.8467,0.0,0.0,-25.4467,-2.5,0.0
17.08,-24.9067,0.0,0.0,-25.5067,-2.5,0.0
17.12,-24.9667,0.0,0.0,-25.5667,-2.5,0.0
17.16,-25.0267,0.0,0.0,-25.6267,-2.5,0.0
17.2,-25.0867,0.0,0.0,-25.6867,-2.5,0.0
17.24,-25.1467,0.0,0.0,-25.7467,-2.5,0.0
17.28,-25.2067,0.0,0.0,-25.8067,-2.5,0.0
17.32,-25.2667,0.0,0.0,-25.8667,-2.5,0.0
17.36,-25.3267,0.0,0.0,-25.9267,-2.5,0.0
17.4,-25.3867,0.0,0.0,-25.9867,-2.5,0.0
17.44,-25.4467,0.0,0.0,-26.0467,-2.5,0.0
17.48,-25.5067,0.0,0.0,-26.1067,-2.5,0.0
17.52,-25.5667,0.0,0.0,-26.1667,-2.5,0.0
17.56,-25.6267,0.0,0.0,-26.2267,-2.5,0.0
17.6,-25.6867,0.0,0.0,-26.2867,-2.5,0.0
17.64,-25.7467,0.0,0.0,-26.3467,-2.5,0.0
17.68,-25.8067,0.0,0.0,-26.4067,-2.5,0.0
17.72,-25.8667,0.0,0.0,-26.4667,-2.5,0.0
17.76,-25.9267,0.0,0.0,-26.5267,-2.5,0.0
17.8,-25.9867,0.0,0.0,-26.5867,-2.5,0.0
17.84,-26.0467,0.0,0.0,-26.6467,-2.5,0.0
17.88,-26.1067,0.0,0.0,-26.7067,-2.5,0.0
17.92,-26.1667,0.0,0.0,-26.7667,-2.5,0.0
17.96,-26.2267,0.0,0.0,-26.8267,-2.5,0.0
18.0,-26.2867,0.0,0.0,-26.8867,-2.5,0.0
18.04,-26.3467,0.0,0.0,-26.9467,-2.5,0.0
18.08,-26.4067,0.0,0.0,-27.0067,-2.5,0.0
18.12,-26.4667,0.0,0.0,-27.0667,-2.5,0.0
18.16,-26.5267,0.0,0.0,-27.1267,-2.5,0.0
18.2,-26.5867,0.0,0.0,-27.1867,-2.5,0.0
18.24,-26.6467,0.0,0.0,-27.2467,-2.5,0.0
18.28,-26.7067,0.0,0.0,-27.3067,-2.5,0.0
18.32,-26.7667,0.0,0.0,-27.3667,-2.5,0.0
18.36,-26.8267,0.0,0.0,-27.4267,-2.5,0.0
18.4,-26.8867,0.0,0.0,-27.4867,-2.5,0.0
18.44,-26.9467,0.0,0.0,-27.5467,-2.5,0.0
18.48,-27.0067,0.0,0.0,-27.6067,-2.5,0.0
18.52,-27.0667,0.0,0.0,-27.6667,-2.5,0.0
18.56,-27.1267,0.0,0.0,-27.7267,-2.5,0.0
18.6,-27.1867,0.0,0.0,-27.7867,-2.5,0.0
18.64,-27.2467,0.0,0.0,-27.8467,-2.5,0.0
18.68,-27.3067,0.0,0.0,-27.9067,-2.5,0.0
18.72,-27.3667,0.0,0.0,-27.9667,-2.5,0.0
18.76,-27.4267,0.0,0.0,-28.0267,-2.5,0.0
18.8,-27.4867,0.0,0.0,-28.0867,-2.5,0.0
18.84,-27.5467,0.0,0.0,-28.1467,-2.5,0.0
18.88,-27.6067,0.0,0.0,-28.2067,-2.5,0.0
18.92,-27.6667,0.0,0.0,-28.2667,-2.5,0.0
18.96,-27.7267,0.0,0.0,-28.3267,-2.5,0.0
19.0,-27.7867,0.0,0.0,-28.3867,-2.5,0.0
19.04,-27.8467,0.0,0.0,-28.4467,-2.5,0.0
19.08,-27.9067,0.0,0.0,-28.5067,-2.5,0.0
19.12,-27.9667,0.0,0.0,-28.5667,-2.5,0.0
19.16,-28.0267,0.0,0.0,-28.6267,-2.5,0.0
19.2,-28.0867,0.0,0.0,-28.6867,-2.5,0.0
19.24,-28.1467,0.0,0.0,-28.7467,-2.5,0.0
19.28,-28.2067,0.0,0.0,-28.8067,-2.5,0.0
19.32,-28.2667,0.0,0.0,-28.8667,-2.5,0.0
19.36,-28.3267,0.0,0.0,-28.9267,-2.5,0.0
19.4,-28.3867,0.0,0.0,-28.9867,-2.5,0.0
19.44,-28.4467,0.0,0.0,-29.0467,-2.5,0.0
19.48,-28.5067,0.0,0.0,-29.1067,-2.5,0.0
19.52,-28.5667,0.0,0.0,-29.1667,-2.5,0.0
19.56,-28.6267,0.0,0.0,-29.2267,-2.5,0.0
19.6,-28.6867,0.0,0.0,-29.2867,-2.5,0.0
19.64,-28.7467,0.0,0.0,-29.3467,-2.5,0.0
19.68,-28.8067,0.0,0.0,-29.4067,-2.5,0.0
19.72,-28.8667,0.0,0.0,-29.4667,-2.5,0.0
19.76,-28.9267,0.0,0.0,-29.5267,-2.5,0.0
19.8,-28.9867,0.0,0.0,-29.5867,-2.5,0.0
19.84,-29.0467,0.0,0.0,-29.6467,-2.5,0.0
19.88,-29.1067,0.0,0.0,-29.7067,-2.5,0.0
19.92,-29.1667,0.0,0.0,-29.7667,-2.5,0.0
19.96,-29.2267,0.0,0.0,-29.8267,-2.5,0.0
20.0,-29.2867,0.0,0.0,-29.8867,-2.5,0.0
20.04,-29.3467,0.0,0.0,-29.9467,-2.5,0.0
20.08,-29.4067,0.0,0.0,-30.0067,-2.5,0.0
20.12,-29.4667,0.0,0.0,-30.0667,-2.5,0.0
20.16,-29.5267,0.0,0.0,-30.1267,-2.5,0.0
20.2,-29.5867,0.0,0.0,-30.1867,-2.5,0.0
20.24,-29.6467,0.0,0.0,-30.2467,-2.5,0.0
20.28,-29.7067,0.0,0.0,-30.3067,-2.5,0.0
20.32,-29.7667,0.0,0.0,-30.3667,-2.5,0.0
20.36,-29.8267,0.0,0.0,-30.4267,-2.5,0.0
20.4,-29.8867,0.0,0.0,-30.4867,-2.5,0.0
20.44,-29.9467,0.0,0.0,-30.5467,-2.5,0.0
20.48,-30.0067,0.0,0.0,-30.6067,-2.5,0.0
20.52,-30.0667,0.0,0.0,-30.6667,-2.5,0.0
20.56,-30.1267,0.0,0.0,-30.7267,-2.5,0.0
20.6,-30.1867,0.0,0.0,-30.7867,-2.5,0.0
20.64,-30.2467,0.0,0.0,-30.8467,-2.5,0.0
20.68,-30.3067,0.0,0.0,-30.9067,-2.5,0.0
20.72,-30.3667,0.0,0.0,-30.9667,-2.5,0.0
20.76,-30.4267,0.0,0.0,-31.0267,-2.5,0.0
20.8,-30.4867,0.0,0.0,-31.0867,-2.5,0.0
20.84,-30.5467,0.0,0.0,-31.1467,-2.5,0.0
20.88,-30.6067,0.0,0.0,-31.2067,-2.5,0.0
20.92,-30.6667,0.0,0.0,-31.2667,-2.5,0.0
20.96,-30.7267,0.0,0.0,-31.3267,-2.5,0.0
21.0,-30.7867,0.0,0.0,-31.3867,-2.5,0.0
21.04,-30.8467,0.0,0.0,-31.4467,-2.5,0.0
21.08,-30.9067,0.0,0.0,-31.5067,-2.5,0.0
21.12,-30.9667,0.0,0.0,-31.5667,-2.5,0.0
21.16,-31.0267,0.0,0.0,-31.6267,-2.5,0.0
21.2,-31.0867,0.0,0.0,-31.6867,-2.5,0.0
21.24,-31.1467,0.0,0.0,-31.7467,-2.5,0.0
21.28,-31.2067,0.0,0.0,-31.8067,-2.5,0.0
21.32,-31.2667,0.0,0.0,-31.8667,-2.5,0.0
21.36,-31.3267,0.0,0.0,-31.9267,-2.5,0.0
21.4,-31.3867,0.0,0.0,-31.9867,-2.5,0.0
21.44,-31.4467,0.0,0.0,-32.0467,-2.5,0.0
21.48,-31.5067,0.0,0.0,-32.1067,-2.5,0.0
21.52,-31.5667,0.0,0.0,-32.1667,-2.5,0.0
21.56,-31.6267,0.0,0.0,-32.2267,-2.5,0.0
21.6,-31.6867,0.0,0.0,-32.2867,-2.5,0.0
21.64,-31.7467,0.0,0.0,-32.3467,-2.5,0.0
21.68,-31.8067,0.0,0.0,-32.4067,-2.5,0.0
21.72,-31.8667,0.0,0.0,-32.4667,-2.5,0.0
21.76,-31.9267,0.0,0.0,-32.5267,-2.5,0.0
21.8,-31.9867,0.0,0.0,-32.5867,-2.5,0.0
21.84,-32.0467,0.0,0.0,-32.6467,-2.5,0.0
21.88,-32.1067,0.0,0.0,-32.7067,-2.5,0.0
21.92,-32.1667,0.0,0.0,-32.7667,-2.5,0.0
21.96,-32.2267,0.0,0.0,-32.8267,-2.5,0.0
22.0,-32.2867,0.0,0.0,-32.8867,-2.5,0.0
22.04,-32.3467,0.0,0.0,-32.9467,-2.5,0.0
22.08,-32.4067,0.0,0.0,-33.0067,-2.5,0.0
22.12,-32.4667,0.0,0.0,-33.0667,-2.5,0.0
22.16,-32.5267,0.0,0.0,-33.1267,-2.5,0.0
22.2,-32.5867,0.0,0.0,-33.1867,-2.5,0.0
22.24,-32.6467,0.0,0.0,-33.2467,-2.5,0.0
22.28,-32.7067,0.0,0.0,-33.3067,-2.5,0.0
22.32,-32.7667,0.0,0.0,-33.3667,-2.5,0.0
22.36,-32.8267,0.0,0.0,-33.4267,-2.5,0.0
22.4,-32.8867,0.0,0.0,-33.4867,-2.5,0.0
22.44,-32.9467,0.0,0.0,-33.5467,-2.5,0.0
22.48,-33.0067,0.0,0.0,-33.6067,-2.5,0.0
22.52,-33.0667,0.0,0.0,-33.6667,-2.5,0.0
22.56,-33.1267,0.0,0.0,-33.7267,-2.5,0.0
22.6,-33.1867,0.0,0.0,-33.7867,-2.5,0.0
22.64,-33.2467,0.0,0.0,-33.8467,-2.5,0.0
22.68,-33.3067,0.0,0.0,-33.9067,-2.5,0.0
22.72,-33.3667,0.0,0.0,-33.9667,-2.5,0.0
22.76,-33.4267,0.0,0.0,-34.0267,-2.5,0.0
22.8,-33.4867,0.0,0.0,-34.0867,-2.5,0.0
22.84,-33.5467,0.0,0.0,-34.1467,-2.5,0.0
22.88,-33.6067,0.0,0.0,-34.2067,-2.5,0.0
22.92,-33.6667,0.0,0.0,-34.2667,-2.5,0.0
22.96,-33.7267,0.0,0.0,-34.3267,-2.5,0.0
23.0,-33.7867,0.0,0.0,-34.3867,-2.5,0.0
23.04,-33.8467,0.0,0.0,-34.4467,-2.5,0.0
23.08,-33.9067,0.0,0.0,-34.5067,-2.5,0.0
23.12,-33.9667,0.0,0.0,-34.5667,-2.5,0.0
23.16,-34.0267,0.0,0.0,-34.6267,-2.5,0.0
23.2,-34.0867,0.0,0.0,-34.6867,-2.5,0.0
23.24,-34.1467,0.0,0.0,-34.7467,-2.5,0.0
23.28,-34.2067,0.0,0.0,-34.8067,-2.5,0.0
23.32,-34.2667,0.0,0.0,-34.8667,-2.5,0.0
23.36,-34.3267,0.0,0.0,-34.9267,-2.5,0.0
23.4,-34.3867,0.0,0.0,-34.9867,-2.5,0.0
23.44,-34.4467,0.0,0.0,-35.0467,-2.5,0.0
23.48,-34.5067,0.0,0.0,-35.1067,-2.5,0.0
23.52,-34.5667,0.0,0.0,-35.1667,-2.5,0.0
23.56,-34.6267,0.0,0.0,-35.2267,-2.5,0.0
23.6,-34.6867,0.0,0.0,-35.2867,-2.5,0.0
23.64,-34.7467,0.0,0.0,-35.3467,-2.5,0.0
23.68,-34.8067,0.0,0.0,-35.4067,-2.5,0.0
23.72,-34.8667,0.0,0.0,-35.4667,-2.5,0.0
23.76,-34.9267,0.0,0.0,-35.5267,-2.5,0.0
23.8,-34.9867,0.0,0.0,-35.5867,-2.5,0.0
23.84,-35.0467,0.0,0.0,-35.6467,-2.5,0.0
23.88,-35.1067,0.0,0.0,-35.7067,-2.5,0.0
23.92,-35.1667,0.0,0.0,-35.7667,-2.5,0.0
23.96,-35.2267,0.0,0.0,-35.8267,-2.5,0.0
24.0,-35.2867,0.0,0.0,-35.8867,-2.5,0.0
24.04,-35.3467,0.0,0.0,-35.9467,-2.5,0.0
24.08,-35.4067,0.0,0.0,-36.0067,-2.5,0.0
24.12,-35.4667,0.0,0.0,-36.0667,-2.5,0.0
24.16,-35.5267,0.0,0.0,-36.1267,-2.5,0.0
24.2,-35.5867,0.0,0.0,-36.1867,-2.5,0.0
24.24,-35.6467,0.0,0.0,-36.2467,-2.5,0.0
24.28,-35.7067,0.0,0.0,-36.3067,-2.5,0.0
24.32,-35.7667,0.0,0.0,-36.3667,-2.5,0.0
24.36,-35.8267,0.0,0.0,-36.4267,-2.5,0.0
24.4,-35.8867,0.0,0.0,-36.4867,-2.5,0.0
24.44,-35.9467,0.0,0.0,-36.5467,-2.5,0.0
24.48,-36.0067,0.0,0.0,-36.6067,-2.5,0.0
24.52,-36.0667,0.0,0.0,-36.6667,-2.5,0.0
24.56,-36.1267,0.0,0.0,-36.7267,-2.5,0.0
24.6,-36.1867,0.0,0.0,-36.7867,-2.5,0.0
24.64,-36.2467,0.0,0.0,-36.8467,-2.5,0.0
24.68,-36.3067,0.0,0.0,-36.9067,-2.5,0.0
24.72,-36.3667,0.0,0.0,-36.9667,-2.5,0.0
24.76,-36.4267,0.0,0.0,-37.0267,-2.5,0.0
24.8,-36.4867,0.0,0.0,-37.0867,-2.5,0.0
24.84,-36.5467,0.0,0.0,-37.1467,-2.5,0.0
24.88,-36.6067,0.0,0.0,-37.2067,-2.5,0.0
24.92,-36.6667,0.0,0.0,-37.2667,-2.5,0.0
24.96,-36.7267,0.0,0.0,-37.3267,-2.5,0.0
25.0,-36.7867,0.0,0.0,-37.3867,-2.5,0.0
25.04,-36.8467,0.0,0.0,-37.4467,-2.5,0.0
25.08,-36.9067,0.0,0.0,-37.5067,-2.5,0.0
25.12,-36.9667,0.0,0.0,-37.5667,-2.5,0.0
25.16,-37.0267,0.0,0.0,-37.6267,-2.5,0.0
25.2,-37.0867,0.0,0.0,-37.6867,-2.5,0.0
25.24,-37.1467,0.0,0.0,-37.7467,-2.5,0.0
25.28,-37.2067,0.0,0.0,-37.8067,-2.5,0.0
25.32,-37.2667,0.0,0.0,-37.8667,-2.5,0.0
25.36,-37.3267,0.0,0.0,-37.9267,-2.5,0.0
25.4,-37.3867,0.0,0.0,-37.9867,-2.5,0.0
25.44,-37.4467,0.0,0.0,-38.0467,-2.5,0.0
25.48,-37.5067,0.0,0.0,-38.1067,-2.5,0.0
25.52,-37.5667,0.0,0.0,-38.1667,-2.5,0.0
25.56,-37.6267,0.0,0.0,-38.2267,-2.5,0.0
25.6,-37.6867,0.0,0.0,-38.2867,-2.5,0.0
25.64,-37.7467,0.0,0.0,-38.3467,-2.5,0.0
25.68,-37.8067,0.0,0.0,-38.4067,-2.5,0.0
25.72,-37.8667,0.0,0.0,-38.4667,-2.5,0.0
25.76,-37.9267,0.0,0.0,-38.5267,-2.5,0.0
25.8,-37.9867,0.0,0.0,-38.5867,-2.5,0.0
25.84,-38.0467,0.0,0.0,-38.6467,-2.5,0.0
25.88,-38.1067,0.0,0.0,-38.7067,-2.5,0.0
25.92,-38.1667,0.0,0.0,-38.7667,-2.5,0.0
25.96,-38.2267,0.0,0.0,-38.8267,-2.5,0.0
26.0,-38.2867,0.0,0.0,-38.8867,-2.5,0.0
26.04,-38.3467,0.0,0.0,-38.9467,-2.5,0.0
26.08,-38.4067,0.0,0.0,-39.0067,-2.5,0.0
26.12,-38.4667,0.0,0.0,-39.0667,-2.5,0.0
26.16,-38.5267,0.0,0.0,-39.1267,-2.5,0.0
26.2,-38.5867,0.0,0.0,-39.1867,-2.5,0.0
26.24,-38.6467,0.0,0.0,-39.2467,-2.5,0.0
26.28,-38.7067,0.0,0.0,-39.3067,-2.5,0.0
26.32,-38.7667,0.0,0.0,-39.3667,-2.5,0.0
26.36,-38.8267,0.0,0.0,-39.4267,-2.5,0.0
26.4,-38.8867,0.0,0.0,-39.4867,-2.5,0.0
26.44,-38.9467,0.0,0.0,-39.5467,-2.5,0.0
26.48,-39.0067,0.0,0.0,-39.6067,-2.5,0.0
26.52,-39.0667,0.0,0.0,-39.6667,-2.5,0.0
26.56,-39.1267,0.0,0.0,-39.7267,-2.5,0.0
26.6,-39.1867,0.0,0.0,-39.7867,-2.5,0.0
26.64,-39.2467,0.0,0.0,-39.8467,-2.5,0.0
26.68,-39.3067,0.0,0.0,-39.9067,-2.5,0.0
26.72,-39.3667,0.0,0.0,-39.9667,-2.5,0.0
26.76,-39.4267,0.0,0.0,-40.0267,-2.5,0.0
26.8,-39.4867,0.0,0.0,-40.0867,-2.5,0.0
26.84,-39.5467,0.0,0.0,-40.1467,-2.5,0.0
26.88,-39.6067,0.0,0.0,-40.2067,-2.5,0.0
26.92,-39.6667,0.0,0.0,-40.2667,-2.5,0.0
26.96,-39.7267,0.0,0.0,-40.3267,-2.5,0.0
27.0,-39.7867,0.0,0.0,-40.3867,-2.5,0.0
27.04,-39.8467,0.0,0.0,-40.4467,-2.5,0.0
27.08,-39.9067,0.0,0.0,-40.5067,-2.5,0.0
27.12,-39.9667,0.0,0.0,-40.5667,-2.5,0.0
27.16,-40.0267,0.0,0.0,-40.6267,-2.5,0.0
27.2,-40.0867,0.0,0.0,-40.6867,-2.5,0.0
27.24,-40.1467,0.0,0.0,-40.7467,-2.5,0.0
27.28,-40.2067,0.0,0.0,-40.8067,-2.5,0.0
27.32,-40.2667,0.0,0.0,-40.8667,-2.5,0.0
27.36,-40.3267,0.0,0.0,-40.9267,-2.5,0.0
27.4,-40.3867,0.0,0.0,-40.9867,-2.5,0.0
27.44,-40.4467,0.0,0.0,-41.0467,-2.5,0.0
27.48,-40.5067,0.0,0.0,-41.1067,-2.5,0.0
27.52,-40.5667,0.0,0.0,-41.1667,-2.5,0.0
27.56,-40.6267,0.0,0.0,-41.2267,-2.5,0.0
27.6,-40.6867,0.0,0.0,-41.2867,-2.5,0.0
27.64,-40.7467,0.0,0.0,-41.3467,-2.5,0.0
27.68,-40.8067,0.0,0.0,-41.4067,-2.5,0.0
27.72,-40.8667,0.0,0.0,-41.4667,-2.5,0.0
27.76,-40.9267,0.0,0.0,-41.5267,-2.5,0.0
27.8,-40.9867,0.0,0.0,-41.5867,-2.5,0.0
27.84,-41.0467,0.0,0.0,-41.6467,-2.5,0.0
27.88,-41.1067,0.0,0.0,-41.7067,-2.5,0.0
27.92,-41.1667,0.0,0.0,-41.7667,-2.5,0.0
27.96,-41.2267,0.0,0.0,-41.8267,-2.5,0.0
28.0,-41.2867,0.0,0.0,-41.8867,-2.5,0.0
28.04,-41.3467,0.0,0.0,-41.9467,-2.5,0.0
28.08,-41.4067,0.0,0.0,-42.0067,-2.5,0.0
28.12,-41.4667,0.0,0.0,-42.0667,-2.5,0.0
28.16,-41.5267,0.0,0.0,-42.1267,-2.5,0.0
28.2,-41.5867,0.0,0.0,-42.1867,-2.5,0.0
28.24,-41.6467,0.0,0.0,-42.2467,-2.5,0.0
28.28,-41.7067,0.0,0.0,-42.3067,-2.5,0.0
28.32,-41.7667,0.0,0.0,-42.3667,-2.5,0.0
28.36,-41.8267,0.0,0.0,-42.4267,-2.5,0.0
28.4,-41.8867,0.0,0.0,-42.4867,-2.5,0.0
28.44,-41.9467,0.0,0.0,-42.5467,-2.5,0.0
28.48,-42.0067,0.0,0.0,-42.6067,-2.5,0.0
28.52,-42.0667,0.0,0.0,-42.6667,-2.5,0.0
28.56,-42.1267,0.0,0.0,-42.7267,-2.5,0.0
28.6,-42.1867,0.0,0.0,-42.7867,-2.5,0.0
28.64,-42.2467,0.0,0.0,-42.8467,-2.5,0.0
28.68,-42.3067,0.0,0.0,-42.9067,-2.5,0.0
28.72,-42.3667,0.0,0.0,-42.9667,-2.5,0.0
28.76,-42.4267,0.0,0.0,-43.0267,-2.5,0.0
28.8,-42.4867,0.0,0.0,-43.0867,-2.5,0.0
28.84,-42.5467,0.0,0.0,-43.1467,-2.5,0.0
28.88,-42.6067,0.0,0.0,-43.2067,-2.5,0.0
28.92,-42.6667,0.0,0.0,-43.2667,-2.5,0.0
28.96,-42.7267,0.0,0.0,-43.3267,-2.5,0.0
29.0,-42.7867,0.0,0.0,-43.3867,-2.5,0.0
29.04,-42.8467,0.0,0.0,-43.4467,-2.5,0.0
29.08,-42.9067,0.0,0.0,-43.5067,-2.5,0.0
29.12,-42.9667,0.0,0.0,-43.5667,-2.5,0.0
29.16,-43.0267,0.0,0.0,-43.6267,-2.5,0.0
29.2,-43.0867,0.0,0.0,-43.6867,-2.5,0.0
29.24,-43.1467,0.0,0.0,-43.7467,-2.5,0.0
29.28,-43.2067,0.0,0.0,-43.8067,-2.5,0.0
29.32,-43.2667,0.0,0.0,-43.8667,-2.5,0.0
29.36,-43.3267,0.0,0.0,-43.9267,-2.5,0.0
29.4,-43.3867,0.0,0.0,-43.9867,-2.5,0.0
29.44,-43.4467,0.0,0.0,-44.0467,-2.5,0.0
29.48,-43.5067,0.0,0.0,-44.1067,-2.5,0.0
29.52,-43.5667,0.0,0.0,-44.1667,-2.5,0.0
29.56,-43.6267,0.0,0.0,-44.2267,-2.5,0.0
29.6,-43.6867,0.0,0.0,-44.2867,-2.5,0.0
29.64,-43.7467,0.0,0.0,-44.3467,-2.5,0.0
29.68,-43.8067,0.0,0.0,-44.4067,-2.5,0.0
29.72,-43.8667,0.0,0.0,-44.4667,-2.5,0.0
29.76,-43.9267,0.0,0.0,-44.5267,-2.5,0.0
29.8,-43.9867,0.0,0.0,-44.5867,-2.5,0.0
29.84,-44.0467,0.0,0.0,-44.6467,-2.5,0.0
29.88,-44.1067,0.0,0.0,-44.7067,-2.5,0.0
29.92,-44.1667,0.0,0.0,-44.7667,-2.5,0.0
29.96,-44.2267,0.0,0.0,-44.8267,-2.5,0.0
30.0,-44.2867,0.0,0.0,-44.8867,-2.5,0.0
30.04,-44.3467,0.0,0.0,-44.9467,-2.5,0.0
30.08,-44.4067,0.0,0.0,-45.0067,-2.5,0.0
30.12,-44.4667,0.0,0.0,-45.0667,-2.5,0.0
30.16,-44.5267,0.0,0.0,-45.1267,-2.5,0.0
30.2,-44.5867,0.0,0.0,-45.1867,-2.5,0.0
30.24,-44.6467,0.0,0.0,-45.2467,-2.5,0.0
30.28,-44.7067,0.0,0.0,-45.3067,-2.5,0.0
30.32,-44.7667,0.0,0.0,-45.3667,-2.5,0.0
30.36,-44.8267,0.0,0.0,-45.4267,-2.5,0.0
30.4,-44.8867,0.0,0.0,-45.4867,-2.5,0.0
30.44,-44.9467,0.0,0.0,-45.5467,-2.5,0.0
30.48,-45.0067,0.0,0.0,-45.6067,-2.5,0.0
30.52,-45.0667,0.0,0.0,-45.6667,-2.5,0.0
30.56,-45.1267,0.0,0.0,-45.7267,-2.5,0.0
30.6,-45.1867,0.0,0.0,-45.7867,-2.5,0.0
30.64,-45.2467,0.0,0.0,-45.8467,-2.5,0.0
30.68,-45.3067,0.0,0.0,-45.9067,-2.5,0.0
30.72,-45.3667,0.0,0.0,-45.9667,-2.5,0.0
30.76,-45.4267,0.0,0.0,-46.0267,-2.5,0.0
30.8,-45.4867,0.0,0.0,-46.0867,-2.5,0.0
30.84,-45.5467,0.0,0.0,-46.1467,-2.5,0.0
30.88,-45.6067,0.0,0.0,-46.2067,-2.5,0.0
30.92,-45.6667,0.0,0.0,-46.2667,-2.5,0.0
30.96,-45.7267,0.0,0.0,-46.3267,-2.5,0.0
31.0,-45.7867,0.0,0.0,-46.3867,-2.5,0.0
31.04,-45.8467,0.0,0.0,-46.4467,-2.5,0.0
31.08,-45.9067,0.0,0.0,-46.5067,-2.5,0.0
31.12,-45.9667,0.0,0.0,-46.5667,-2.5,0.0
31.16,-46.0267,0.0,0.0,-46.6267,-2.5,0.0
31.2,-46.0867,0.0,0.0,-46.6867,-2.5,0.0
31.24,-46.1467,0.0,0.0,-46.7467,-2.5,0.0
31.28,-46.2067,0.0,0.0,-46.8067,-2.5,0.0
31.32,-46.2667,0.0,0.0,-46.8667,-2.5,0.0
31.36,-46.3267,0.0,0.0,-46.9267,-2.5,0.0
31.4,-46.3867,0.0,0.0,-46.9867,-2.5,0.0
31.44,-46.4467,0.0,0.0,-47.0467,-2.5,0.0
31.48,-46.5067,0.0,0.0,-47.1067,-2.5,0.0
31.52,-46.5667,0.0,0.0,-47.1667,-2.5,0.0
31.56,-46.6267,0.0,0.0,-47.2267,-2.5,0.0
31.6,-46.6867,0.0,0.0,-47.2867,-2.5,0.0
31.64,-46.7467,0.0,0.0,-47.3467,-2.5,0.0
31.68,-46.8067,0.0,0.0,-47.4067,-2.5,0.0
31.72,-46.8667,0.0,0.0,-47.4667,-2.5,0.0
31.76,-46.9267,0.0,0.0,-47.5267,-2.5,0.0
31.8,-46.9867,0.0,0.0,-47.5867,-2.5,0.0
31.84,-47.0467,0.0,0.0,-47.6467,-2.5,0.0
31.88,-47.1067,0.0,0.0,-47.7067,-2.5,0.0
31.92,-47.1667,0.0,0.0,-47.7667,-2.5,0.0
31.96,-47.2267,0.0,0.0,-47.8267,-2.5,0.0
32.0,-47.2867,0.0,0.0,-47.8867,-2.5,0.0
32.04,-47.3467,0.0,0.0,-47.9467,-2.5,0.0
32.08,-47.4067,0.0,0.0,-48.0067,-2.5,0.0
32.12,-47.4667,0.0,0.0,-48.0667,-2.5,0.0
32.16,-47.5267,0.0,0.0,-48.1267,-2.5,0.0
32.2,-47.5867,0.0,0.0,-48.1867,-2.5,0.0
32.24,-47.6467,0.0,0.0,-48.2467,-2.5,0.0
32.28,-47.7067,0.0,0.0,-48.3067,-2.5,0.0
32.32,-47.7667,0.0,0.0,-48.3667,-2.5,0.0
32.36,-47.8267,0.0,0.0,-48.4267,-2.5,0.0
32.4,-47.8867,0.0,0.0,-48.4867,-2.5,0.0
32.44,-47.9467,0.0,0.0,-48.5467,-2.5,0.0
32.48,-48.0067,0.0,0.0,-48.6067,-2.5,0.0
32.52,-48.0667,0.0,0.0,-48.6667,-2.5,0.0
32.56,-48.1267,0.0,0.0,-48.7267,-2.5,0.0
32.6,-48.1867,0.0,0.0,-48.7867,-2.5,0.0
32.64,-48.2467,0.0,0.0,-48.8467,-2.5,0.0
32.68,-48.3067,0.0,0.0,-48.9067,-2.5,0.0
32.72,-48.3667,0.0,0.0,-48.9667,-2.5,0.0
32.76,-48.4267,0.0,0.0,-49.0267,-2.5,0.0
32.8,-48.4867,0.0,0.0,-49.0867,-2.5,0.0
32.84,-48.5467,0.0,0.0,-49.1467,-2.5,0.0
32.88,-48.6067,0.0,0.0,-49.2067,-2.5,0.0
32.92,-48.6667,0.0,0.0,-49.2667,-2.5,0.0
32.96,-48.7267,0.0,0.0,-49.3267,-2.5,0.0
33.0,-48.7867,0.0,0.0,-49.3867,-2.5,0.0
33.04,-48.8467,0.0,0.0,-49.4467,-2.5,0.0
33.08,-48.9067,0.0,0.0,-49.5067,-2.5,0.0
33.12,-48.9667,0.0,0.0,-49.5667,-2.5,0.0
33.16,-49.0267,0.0,0.0,-49.6267,-2.5,0.0
33.2,-49.0867,0.0,0.0,-49.6867,-2.5,0.0
33.24,-49.1467,0.0,0.0,-49.7467,-2.5,0.0
33.28,-49.2067,0.0,0.0,-49.8067,-2.5,0.0
33.32,-49.2667,0.0,0.0,-49.8667,-2.5,0.0
33.36,-49.3267,0.0,0.0,-49.9267,-2.5,0.0
33.4,-49.3867,0.0,0.0,-49.9867,-2.5,0.0
33.44,-49.4467,0.0,0.0,-50.0467,-2.5,0.0
33.48,-49.5067,0.0,0.0,-50.1067,-2.5,0.0
33.52,-49.5667,0.0,0.0,-50.1667,-2.5,0.0
33.56,-49.6267,0.0,0.0,-50.2267,-2.5,0.0
33.6,-49.6867,0.0,0.0,-50.2867,-2.5,0.0
33.64,-49.7467,0.0,0.0,-50.3467,-2.5,0.0
33.68,-49.8067,0.0,0.0,-50.4067,-2.5,0.0
33.72,-49.8667,0.0,0.0,-50.4667,-2.5,0.0
